ID,Time in System, Time in search
1651,2258.564,0
1652,2258.564,0
1807,1934.932,187.6091
1808,1934.932,187.6091
1563,2425.323,477.5886
1564,2425.323,477.5886
1565,2425.323,477.5886
2145,948.8442,0
2093,1083.351,0
2094,1083.351,0
2095,1083.351,0
1742,2073.931,576.8469
1743,2073.931,576.8469
1744,2073.931,576.8469
1745,2073.931,576.8469
1691,2184.074,166.8281
1757,2041.08,0
1758,2041.08,0
1759,2041.08,0
2234,661.5781,0
2150,944.5664,0
1793,1982.511,0
2197,799.551,0
2198,799.551,0
2051,1241.103,0
2211,787.5371,0
2092,1142.729,0
1497,2622.871,233.4316
1498,2622.871,233.4316
1957,1565.328,199.4041
1715,2182.084,200.9465
2153,969.8452,198.8848
2166,935.3936,0
2167,935.3936,0
2222,754.3577,191.7131
2294,539.8787,55.56226
2106,1122.758,0
2107,1122.758,0
2140,1036.893,178.2664
2141,1036.893,178.2664
1882,1822.823,0
1883,1822.823,0
1884,1822.823,0
2065,1257.95,0
2067,1265.361,0
1766,2131.393,235.951
1767,2131.393,235.951
1768,2131.393,235.951
2138,1094.807,209.6003
1645,2403.552,0
1756,2162.377,197.9518
2244,746.1143,0
1829,2032.052,0
2158,1034.273,183.9241
2340,477.7871,93.96069
2149,1079.504,0
1772,2148.524,0
1963,1638.439,0
2117,1183.096,191.4646
2202,923.0925,188.0325
2139,1127.793,204.0581
1939,1726.138,196.4731
1826,2075.228,0
1827,2075.228,0
1877,1910.454,130.9836
1878,1910.454,130.9836
2216,887.7466,0
2168,1036.323,0
2028,1460.8,82.0542
1632,2473.212,204.2739
1803,2126.102,403.7427
1804,2126.102,403.7427
1805,2126.102,403.7427
1806,2126.102,403.7427
2011,1515.932,0
2014,1509.337,211.3088
2279,693.7534,0
1848,2055.127,0
2239,841.5864,0
1775,2203.202,46.1344
1776,2203.202,46.1344
2126,1222.472,118.9199
2177,1074.577,0
2124,1250.602,202.7468
1501,2808.507,210.9895
2377,463.8989,60.80688
1845,2126.619,0
1846,2126.619,0
1847,2126.619,0
1972,1713.327,189.0701
1919,1872.512,116.6948
1920,1872.512,116.6948
1914,1903.929,190.8098
1863,2066.024,202.8057
2125,1291.849,0
1813,2219.703,643.9767
1814,2219.703,643.9767
1815,2219.703,643.9767
1816,2219.703,643.9767
2133,1272.423,0
2134,1272.423,0
2160,1176.275,92.12451
2161,1176.275,92.12451
2240,924.5403,80.63159
2037,1550.873,198.3857
1926,1889.289,0
1927,1889.289,0
2268,840.5879,0
2322,705.823,0
2175,1156.999,0
1868,2091.598,0
1694,2495.054,0
1787,2304.793,197.3156
1967,1806.13,0
1968,1806.13,0
2249,937.1602,84.66479
2269,874.2461,203.386
2277,860.4316,199.0063
1870,2110.767,188.7422
1871,2110.767,188.7422
2047,1571.825,189.7598
2048,1571.825,189.7598
1831,2247.749,345.0267
1832,2247.749,345.0267
1833,2247.749,345.0267
1834,2247.749,345.0267
2351,653.3811,199.8672
2174,1212.844,0
1991,1741.805,208.8428
2099,1437.861,206.9861
2254,950.7603,0
1943,1919.259,0
2057,1562.65,0
2058,1562.65,0
1982,1794.97,0
1944,1929.477,184.7771
1734,2468.43,109.3428
2042,1647.23,0
2043,1647.23,0
2044,1647.23,0
2266,959.8247,21.51807
2230,1080.05,0
2007,1749.086,200.3728
2156,1311.112,196.5186
2157,1311.112,196.5186
2260,977.8784,0
1784,2393.147,210.2443
2217,1129.571,33.71777
2339,759.6509,0
2036,1683.991,0
1607,2771.993,207.8223
1608,2771.993,207.8223
1609,2771.993,207.8223
2148,1377.393,0
2296,897.2273,0
1701,2597.158,299.5966
1702,2597.158,299.5966
2142,1405.036,202.1924
2143,1405.036,202.1924
2144,1405.036,202.1924
2096,1532.743,0
2097,1532.743,0
2087,1567.96,0
2434,514.7544,23.61182
1908,2122.925,0
2008,1802.612,0
2009,1802.612,0
2010,1802.612,0
1902,2154.386,0
1987,1868.397,0
1910,2114.631,185.571
1911,2114.631,185.571
2357,754.7344,71.93604
2358,754.7344,71.93604
1940,2046.99,197.3215
1941,2046.99,197.3215
2016,1813.558,0
2053,1698.649,185.9888
2022,1797.919,0
2023,1797.919,0
1886,2222.509,0
1925,2100.939,197.1726
1577,2909.771,184.4441
1578,2909.771,184.4441
1579,2909.771,184.4441
2070,1654.898,0
2071,1654.898,0
2193,1302.839,190.3125
2409,657.0212,0
2012,1848.064,227.5662
2013,1848.064,227.5662
2083,1645.06,0
2084,1645.06,0
2085,1645.06,0
2098,1606.593,167.2742
2267,1082.959,175.7393
2132,1519.016,132.6021
1929,2121.426,182.7783
1930,2121.426,182.7783
2041,1783.478,0
2233,1192.553,0
2210,1307.459,177.2358
2199,1332.103,204.8999
2478,394.2559,0.5400391
2089,1691.488,33.5144
2090,1691.488,33.5144
2091,1691.488,33.5144
2345,914.9436,0
2371,826.5122,36.19727
2253,1191.982,187.0164
1973,2058.334,0
1974,2058.334,0
1975,2058.334,0
2054,1811.964,0
2055,1811.964,0
2056,1811.964,0
1639,2914.659,1350.854
1640,2914.659,1350.854
1641,2914.659,1350.854
1642,2914.659,1350.854
2082,1757.303,0
2474,495.2712,17.16821
2424,736.2976,0
2072,1783.853,0
2293,1117.379,0
2312,1072.902,0
1696,2816.793,212.3627
1697,2816.793,212.3627
2324,1036.457,0
2180,1483.689,18.33423
2301,1107.736,214.261
2464,560.6018,0
2059,1844.68,103.8025
2060,1844.68,103.8025
2061,1844.68,103.8025
2062,1844.68,103.8025
2363,919.5688,80.44019
2038,1920.579,0
2039,1920.579,0
2040,1920.579,0
2147,1623.144,0
1978,2116.465,200.7095
1977,2120.346,207.6062
1931,2264.591,0
1932,2264.591,0
1933,2264.591,0
2176,1532.071,189.3911
2372,919.2432,0
2373,919.2432,0
2374,919.2432,0
1966,2179.771,199.7229
2283,1209.18,0
2494,496.3313,0
1711,2867.94,210.3496
2502,458.1648,0
2000,2083.827,0
2001,2083.827,0
2002,2083.827,0
2407,893.5596,101.8149
2408,893.5596,101.8149
2264,1301.697,51.67065
2265,1301.697,51.67065
2024,2048.284,83.87988
2025,2048.284,83.87988
2026,2048.284,83.87988
1980,2182.555,0
2245,1360.917,0
1945,2293.476,201.3325
1946,2293.476,201.3325
2183,1572.695,0
2184,1572.695,0
1994,2134.921,0
1995,2134.921,0
2030,2047.796,196.4558
1942,2327.729,0
2068,1938.53,195.7307
2069,1938.53,195.7307
2178,1620.434,85.69238
2179,1620.434,85.69238
2238,1429.08,0
2270,1327.07,0
2221,1489.12,0
2350,1102.294,0
1989,2192.54,0
1990,2192.54,0
1947,2349.055,210.9583
1948,2349.055,210.9583
1949,2349.055,210.9583
2229,1486.115,126.9224
2457,757.4956,17.67188
2109,1862.596,252.2949
2110,1862.596,252.2949
2111,1862.596,252.2949
2112,1862.596,252.2949
2121,1838.896,197.6501
2122,1838.896,197.6501
2123,1838.896,197.6501
2274,1350.609,36.35278
2275,1350.609,36.35278
2276,1350.609,36.35278
2073,1973.147,211.5525
2074,1973.147,211.5525
2075,1973.147,211.5525
2076,1973.147,211.5525
2100,1903.829,0
2366,1089.218,0
2367,1089.218,0
2460,777.0586,0
2384,1033.557,0
2385,1033.557,0
2250,1447.442,0
2251,1447.442,0
2218,1574.105,0
2190,1653.727,154.8354
2191,1653.727,154.8354
2329,1234.222,7.443359
2104,1920.411,0
2105,1920.411,0
2170,1723.453,22.41089
2171,1723.453,22.41089
2172,1723.453,22.41089
2173,1723.453,22.41089
2461,805.0476,22.6521
2531,459.6216,0
2220,1597.154,0
2185,1707.493,195.53
2181,1728.735,232.9778
2182,1728.735,232.9778
1661,3170.39,1368.53
1662,3170.39,1368.53
1663,3170.39,1368.53
1664,3170.39,1368.53
2284,1429.387,212.6013
2285,1429.387,212.6013
2286,1429.387,212.6013
2287,1429.387,212.6013
2341,1272.127,0
2342,1272.127,0
2343,1272.127,0
2086,2064.598,184.8757
2532,520.1494,0
2246,1608.563,215.1904
2475,867.6008,0
2338,1366.531,192.5166
2522,649.7551,0
2471,898.3743,151.1418
2119,2061.173,144.1223
2120,2061.173,144.1223
1837,2921.398,137.7129
1838,2921.398,137.7129
1839,2921.398,137.7129
2017,2349.373,228.1287
2018,2349.373,228.1287
2019,2349.373,228.1287
2020,2349.373,228.1287
2003,2404.436,35.38843
2004,2404.436,35.38843
2005,2404.436,35.38843
2006,2404.436,35.38843
2562,479.0693,0
2524,680.5222,0
2108,2117.736,184.1843
1798,3025.031,218.672
1799,3025.031,218.672
1800,3025.031,218.672
2118,2121.018,198.4402
2200,1867.261,190.3774
2201,1867.261,190.3774
2186,1902.242,0
2187,1902.242,0
2188,1902.242,0
2512,783.2651,3.446289
2303,1548.586,29.22754
2304,1548.586,29.22754
2305,1548.586,29.22754
2306,1548.586,29.22754
2495,876.3499,39.98047
2252,1706.567,181.9895
2579,439.666,0
2509,817.2725,0
2330,1488.231,101.7734
2365,1360.23,0
2302,1559.393,0
2271,1653.864,54.85669
2272,1653.864,54.85669
2273,1653.864,54.85669
2411,1268.369,0
2497,882.8606,0
2045,2376.174,182.4607
2410,1272.655,0
2575,481.5103,0
2213,1891.336,126.5217
2536,697.1172,0
2450,1146.105,0
2574,510.9951,0
2223,1855.234,0
2224,1855.234,0
2256,1739.522,0
2355,1463.607,201.7878
2537,707.9351,0
2462,1099.475,62.18164
2519,825.3264,10.80884
2439,1204.822,0
2440,1204.822,0
2523,818.3958,0
2288,1691.476,201.7073
2169,2069.922,198.7908
2313,1635.154,0
2314,1635.154,0
2426,1308.517,51.91406
2356,1503.278,53.18579
2535,775.4561,0
2077,2370.165,99.47461
2078,2370.165,99.47461
2079,2370.165,99.47461
2080,2370.165,99.47461
2476,1093.856,0
2280,1755.977,0
2370,1476.45,190.2849
2247,1853.313,0
2248,1853.313,0
2212,2001.169,146.1582
2336,1616.187,0
2337,1616.187,0
2215,2025.746,218.2139
2414,1424.798,90.26001
2235,1954.214,0
2433,1367.576,36.34424
2128,2312.603,212.0344
2129,2312.603,212.0344
2130,2312.603,212.0344
2131,2312.603,212.0344
2550,783.6509,0
2194,2100.525,196.8159
2195,2100.525,196.8159
2196,2100.525,196.8159
2465,1211.145,63.91455
2466,1211.145,63.91455
2467,1211.145,63.91455
2468,1211.145,63.91455
2368,1556.997,14.1333
2225,2001.966,60.27197
2226,2001.966,60.27197
2227,2001.966,60.27197
2228,2001.966,60.27197
2427,1409.063,0
2428,1409.063,0
2429,1409.063,0
2458,1277.183,48.50342
2459,1277.183,48.50342
2347,1649.662,0
2511,1021.269,0
2319,1745.195,163.6931
2320,1745.195,163.6931
2586,654.6504,0
2594,622.9941,0
2595,622.9941,0
2257,1932.112,0
2258,1932.112,0
2259,1932.112,0
2353,1651.299,0
2035,2638.513,145.4155
2359,1647.356,0
2605,584.9331,0
2546,873.7583,0
2612,547.2056,0
2613,547.2056,0
2614,547.2056,0
2529,954.6128,0
2642,396.2773,0
2360,1656.099,0
2236,2038.887,0
2469,1292.538,0
2203,2167.93,0
2204,2167.93,0
2205,2167.93,0
2318,1815.505,0
2232,2073.022,210.7681
2492,1195.729,40.34497
2493,1195.729,40.34497
2652,381.0117,0
2421,1530.613,0
2135,2406.4,193.98
2136,2406.4,193.98
2352,1718.292,0
2578,764.5942,0
2206,2207.31,95.23926
2207,2207.31,95.23926
2208,2207.31,95.23926
2209,2207.31,95.23926
2599,700.8872,0
2600,700.8872,0
2569,840.3198,0
2425,1564.331,0
2518,1130.12,0
2526,1075.741,0
2452,1459.482,0
2163,2392.199,302.1924
2164,2392.199,302.1924
2165,2392.199,302.1924
2435,1555.032,0
2331,1888.475,145.3088
2568,910.2876,0
2638,555.6196,0
2598,770.3433,0
2625,628.167,0
2587,830.1436,0
2588,830.1436,0
2499,1271.486,0
2323,1926.544,189.0549
2682,376.7573,0
2477,1394.215,79.13037
2541,1063.672,0
2375,1769.891,0
2289,2042.596,67.39355
2290,2042.596,67.39355
2413,1698.934,0
2601,798.9897,0
2602,798.9897,0
2412,1706.077,0
2617,724.1187,0
2415,1701.9,0
2416,1701.9,0
2417,1701.9,0
2565,982.353,0
2354,1867.078,54.97754
2162,2473.942,0
2510,1283.623,5.043945
2255,2175.856,52.48657
2542,1098.721,0
2295,2067.181,0
2640,624.082,0
2498,1352.671,0
2291,2089.93,45.26538
2292,2089.93,45.26538
2607,806.1094,0
2278,2126.359,186.5884
2361,1880.257,11.51831
2362,1880.257,11.51831
2261,2182.347,0
2262,2182.347,0
2263,2182.347,0
2539,1144.577,0
2540,1144.577,0
2348,1936.948,94.22656
2349,1936.948,94.22656
2297,2077.54,229.4856
2298,2077.54,229.4856
2299,2077.54,229.4856
2300,2077.54,229.4856
2376,1839.857,71.62671
2626,725.4805,0
2308,2091.486,117.1768
2309,2091.486,117.1768
2310,2091.486,117.1768
2589,949.1172,0
2307,2094.343,117.1768
2472,1534.563,9.514648
2473,1534.563,9.514648
2333,2027.989,0
2334,2027.989,0
2335,2027.989,0
2369,1925.904,0
2624,801.2173,0
2631,774.3623,0
2517,1372.017,4.184326
2325,2102.187,60.18628
2326,2102.187,60.18628
2327,2102.187,60.18628
2328,2102.187,60.18628
2533,1269.125,0
2628,803.1401,0
2315,2137.659,74.48218
2316,2137.659,74.48218
2317,2137.659,74.48218
2504,1444.566,0
2503,1448.852,0
2505,1448.852,0
2637,772.2007,0
2508,1436.341,0
2490,1543.432,0
2646,735.4004,0
2622,870.7192,0
2050,2976.292,186.0652
2332,2131.102,183.0012
2500,1504.877,0
2501,1504.877,0
2534,1320.044,0
2571,1145.932,0
2572,1145.932,0
2389,1958.6,157.4802
2390,1958.6,157.4802
2113,2828.684,297.6289
2114,2828.684,297.6289
2115,2828.684,297.6289
2116,2828.684,297.6289
2470,1676.877,0
2380,1996.435,13.51758
2744,403.8091,0
2630,875.3208,0
2379,2008.231,13.51758
2381,2008.231,13.51758
2382,2008.231,13.51758
2378,2016.805,190.1919
2456,1772.701,0
2442,1832.542,74.12769
2714,537.7964,0
2639,850.5234,0
2391,1992.032,14.23193
2603,1052.492,0
2430,1910.59,192.6379
2392,2002.032,14.23193
2555,1287.304,0
2609,1009.483,0
2641,847.5205,0
2241,2460.509,75.81079
2242,2460.509,75.81079
2243,2460.509,75.81079
2403,1995.739,90.45654
2404,1995.739,90.45654
2405,1995.739,90.45654
2406,1995.739,90.45654
2581,1155.987,0
2582,1155.987,0
2583,1155.987,0
2584,1155.987,0
2585,1157.861,0
2436,1888.19,1.378174
2437,1888.19,1.378174
2438,1888.19,1.378174
2734,493.3989,0
2397,2024.711,0
2513,1543.211,9.362793
2398,2033.282,0
2431,1936.615,196.0112
2441,1899.107,0
2432,1940.9,196.0112
2623,998.4326,0
2443,1898.14,0
2676,754.3374,0
2447,1892.521,0
2448,1892.521,0
2449,1892.521,0
2444,1900.386,0
2445,1900.386,0
2446,1900.386,0
2620,1045.024,0
2463,1814.686,0
2488,1737.281,86.31079
2506,1646.978,0
2507,1646.978,0
2530,1508.987,0
2735,567.4873,0
2422,2062.243,0
2453,1929.441,167.481
2454,1929.441,167.481
2423,2069.386,0
2663,916.895,0
2418,2116.441,200.1699
2489,1811.018,0
2799,365.8564,0
2593,1282.5,0
2451,1999.988,215.8821
2525,1633.151,0
2031,3301.46,712.6445
2032,3301.46,712.6445
2033,3301.46,712.6445
2034,3301.46,712.6445
2549,1507.204,0
2344,2371.801,0
2496,1811.244,28.67725
2653,1030.578,0
2759,607.2148,0
2573,1435.859,0
2400,2232.809,89.87817
2402,2232.809,89.87817
2399,2242.809,89.87817
2401,2242.809,89.87817
2394,2262.681,21.17676
2395,2262.681,21.17676
2321,2501.198,0
2551,1563.314,0
2552,1563.314,0
2553,1563.314,0
2698,915.7842,0
2393,2274.109,21.17676
2396,2274.109,21.17676
2743,718.9932,0
2701,909.0249,0
2702,909.0249,0
2596,1377.078,0
2491,1918.439,0
2281,2638.063,162.1824
2282,2642.349,162.1824
2615,1294.616,0
2616,1294.616,0
2713,877.1133,0
2480,1982.327,0
2643,1165.783,0
2644,1165.783,0
2479,1989.469,0
2481,1995.184,0
2648,1141.879,0
2606,1374.31,0
2704,957.7588,0
2487,2010.007,84.22559
2521,1829.665,0
2485,2018.211,84.22559
2795,583.1016,0
2666,1115.083,0
2484,2022.864,84.22559
2486,2022.864,84.22559
2559,1643.346,0
2560,1643.346,0
2570,1588.516,0
2561,1639.166,0
2563,1645.292,0
2564,1645.292,0
2386,2418.167,0
2387,2423.881,0
2388,2423.881,0
2566,1648.972,0
2629,1336.255,0
2527,1847.834,0
2528,1847.834,0
2761,803.248,0
2693,1091.444,0
2694,1091.444,0
2774,757.5913,0
2775,757.5913,0
2776,753.5015,0
2592,1573.491,0
2699,1102.371,0
2700,1102.371,0
2543,1801.583,0
2544,1801.583,0
2545,1801.583,0
2768,788.3262,0
2769,788.3262,0
2556,1750.495,0
2557,1750.495,0
2558,1747.246,0
2778,765.5313,0
2621,1464.796,0
2664,1257.54,0
2580,1658.052,0
2554,1793.582,0
2703,1128.366,0
2877,357.2612,0
2746,928.0239,0
2567,1735.694,0
2780,795.3838,0
2455,2333.117,186.3628
2712,1116.554,0
2725,1058.03,0
2420,2505.361,62.4917
2674,1272.492,0
2419,2516.789,62.4917
2659,1333.502,0
2660,1333.502,0
2661,1333.502,0
2662,1333.502,0
2597,1659.01,0
2364,2678.459,214.5693
2538,1956.141,0
2856,540.6099,0
2709,1184.638,0
2654,1394.34,0
2715,1170.97,0
2806,795.353,0
2742,1080.488,0
2590,1759.378,0
2591,1759.378,0
2705,1244.642,0
2706,1244.642,0
2636,1524.948,0
2520,2129.354,0
2801,861.2041,0
2802,861.2041,0
2803,861.2041,0
2618,1663.577,0
2619,1663.577,0
2608,1699.13,0
2804,862.6636,0
2921,373.9531,0
2834,747.896,0
2610,1727.8,0
2611,1727.8,0
2672,1466.041,0
2756,1133.875,0
2757,1133.875,0
2841,745.5278,0
2861,675.3042,0
2683,1418.857,0
2684,1418.857,0
2685,1418.857,0
2686,1418.857,0
2627,1676.034,0
2747,1182.367,0
2851,731.7568,0
2934,391.3525,0
2785,1030.949,0
2649,1586.89,0
2650,1586.89,0
2651,1586.89,0
2788,1022.464,0
2789,1022.464,0
2790,1022.464,0
2647,1612.482,0
2850,763.522,0
2865,688.0244,0
2604,1846.269,0
2690,1456.01,0
2691,1456.01,0
2692,1456.01,0
2346,2954.713,183.9719
2632,1698.389,0
2383,2848.479,91.24683
2718,1364.51,0
2837,847.9893,0
2950,397.478,0
2483,2497.548,61.65015
2876,701.8813,0
2482,2510.405,61.65015
2862,775.4448,0
2679,1560.108,0
2680,1560.108,0
2681,1560.108,0
2687,1549.203,0
2688,1549.203,0
2689,1549.203,0
2892,673.0093,0
2745,1317.146,0
2547,2220.623,0
2716,1444.588,0
2717,1444.588,0
2515,2396.051,41.37134
2516,2403.797,41.37134
2576,2077.545,0
2577,2077.545,0
2655,1687.055,0
2656,1687.055,0
2657,1687.055,0
2875,775.2124,0
2665,1660.398,0
2514,2408.109,41.37134
2645,1746.531,0
2673,1637.848,0
2677,1614.399,0
2678,1614.399,0
2695,1575.023,0
2696,1575.023,0
2697,1575.023,0
2826,1021.356,0
2973,405.3442,0
2927,597.4331,0
2835,976.5552,0
2836,976.5552,0
2954,497.0044,0
2779,1239.128,0
2548,2281.85,0
2760,1335.789,0
2727,1460.583,0
2668,1707.518,0
2669,1707.518,0
2670,1707.518,0
2671,1707.518,0
2838,992.124,0
2839,992.124,0
2707,1585.717,0
2864,897.4946,0
2824,1093.526,0
2825,1093.526,0
2767,1339.043,0
2728,1510.492,0
2729,1510.492,0
2730,1510.492,0
2726,1535.878,0
2633,1930.278,0
2634,1930.278,0
2635,1930.278,0
2766,1396.4,0
2820,1175.043,0
2814,1204.467,0
2675,1775.176,0
2928,715.584,0
2658,1869.074,0
2958,641.6763,0
2708,1716.092,0
2947,691.0073,0
2948,691.0073,0
2764,1471.382,0
2878,974.855,0
2879,974.855,0
2980,552.834,0
2710,1719.64,0
2711,1719.64,0
2755,1546.834,0
2842,1158.535,0
2843,1158.535,0
2786,1430.744,0
3026,412.2266,0
2986,580.8066,0
2667,1950.262,0
2809,1380.879,0
2884,1036.525,0
3036,392.6934,0
3037,392.7056,0
2736,1699.17,0
2737,1699.17,0
2738,1699.17,0
2739,1699.17,0
2912,950.8066,0
2748,1662.835,0
2749,1662.835,0
2750,1662.835,0
2895,1049.63,0
2751,1683.777,0
2752,1683.777,0
2719,1807.652,0
2720,1807.652,0
2721,1807.652,0
2828,1348.887,0
2829,1348.887,0
2810,1439.435,0
2722,1812.028,0
2723,1812.028,0
2724,1812.028,0
2971,774.0601,0
2893,1098.95,0
2762,1671.187,0
2763,1671.187,0
2816,1441.884,0
2817,1441.884,0
2818,1441.884,0
2800,1522.929,0
2772,1636.058,0
2773,1636.058,0
2792,1559.614,0
2793,1559.614,0
2794,1559.614,0
3050,416.7612,0
2925,1003.459,0
2840,1352.802,0
2770,1652.032,0
2771,1652.032,0
2731,1824.605,0
2732,1824.605,0
2733,1824.605,0
2781,1606.802,0
2782,1606.802,0
2783,1606.802,0
2784,1606.802,0
2740,1805.479,0
2741,1805.479,0
2939,945.7163,0
2911,1070.372,0
2953,929.5073,0
2974,846.5059,0
2815,1530.256,0
3051,470.2373,0
3052,470.2373,0
2758,1767.135,0
2765,1730.958,0
2777,1687.25,0
2753,1805.571,0
2754,1805.571,0
2996,745.8843,0
3031,601.3682,0
2914,1132.995,0
2955,982.186,0
3011,730.4604,0
2981,855.5645,0
2881,1278.207,0
2882,1278.207,0
2883,1278.207,0
3038,603.0938,0
2987,831.6074,0
2979,885.939,0
2805,1657.139,0
2869,1369.792,0
2985,876.458,0
3088,378.9585,0
2822,1594.048,0
2854,1441.933,0
2855,1441.933,0
2823,1593.207,0
3081,457.6401,0
3021,779.0298,0
2880,1383.276,0
2896,1318.65,0
2897,1318.65,0
2898,1318.65,0
2905,1300.115,0
2807,1723.273,0
2808,1723.273,0
2913,1274.261,0
2833,1610.429,0
2832,1613.57,0
2827,1654.202,0
2946,1176.673,0
2951,1163.778,0
2976,1043.691,0
2977,1043.691,0
2887,1424.403,0
2888,1424.403,0
2889,1424.403,0
2830,1680.556,0
2831,1680.556,0
2787,1871.201,0
2982,1027.473,0
2960,1147.313,0
2961,1147.313,0
2962,1147.313,0
2791,1867.09,0
2975,1096.182,0
3123,373.3564,0
3033,830.8301,0
3067,647.4517,0
2821,1759.857,0
2819,1770.135,0
